arch,init,train_condition,attacker_type,eval_condition,eval_split,k_gallery,k_probe,n_subjects,level,rank1,rank5,top1_sim,margin,p_top1,auc,tar_at_far_1pct,mean_sim_same,mean_sim_diff
resnet18,scratch,gs40,blind,raw,test,1,1,1060,slice_level,0.05188679245283019,0.1169811320754717,0.9952724810478822,0.0010480468565562985,0.0020748725537658792,0.7434531550373797,0.14622641509433962,0.9642786901514485,0.9313559083067021
resnet18,scratch,gs40,blind,raw,test,1,1,1060,subject_level,0.05188679245283019,0.1169811320754717,0.9952725440826056,0.001048048993326583,0.0020748727346489313,0.7435018289426842,0.14622641509433962,0.9642787503746321,0.931325302482551
resnet18,scratch,gs30,adaptive,gs30,test,1,1,1060,slice_level,0.06132075471698113,0.12641509433962264,0.9656237159697515,0.006480479071725089,0.009583539389653728,0.8071697712709148,0.1641509433962264,0.864330521563314,0.7418163652584518
resnet18,scratch,gs30,adaptive,gs30,test,1,1,1060,subject_level,0.06132075471698113,0.12641509433962264,0.96562376455316,0.0064804810960337805,0.00958353970990569,0.8068134594161623,0.16132075471698112,0.8643305689658759,0.7419268377823087
resnet18,scratch,gs30,blind,raw,test,1,1,1060,slice_level,0.1018867924528302,0.17452830188679244,0.9702484056072415,0.00655305638628186,0.008711340161093142,0.815077425240299,0.19528301886792454,0.881741113820166,0.7596357768689687
resnet18,scratch,gs30,blind,raw,test,1,1,1060,subject_level,0.1018867924528302,0.17452830188679244,0.970248459757499,0.006553058579282941,0.008711340842012949,0.8151398593805625,0.19622641509433963,0.8817411627690747,0.7594830197146478
resnet18,scratch,gs20,adaptive,gs20,test,1,1,1060,slice_level,0.06320754716981132,0.15377358490566037,0.9604784067509309,0.008158200079540037,0.013717924322897814,0.8044080789426842,0.17735849056603772,0.8413802003523089,0.6932043312273498
resnet18,scratch,gs20,adaptive,gs20,test,1,1,1060,subject_level,0.06320754716981132,0.15377358490566037,0.9604784565714171,0.008158202272541118,0.013717925601709141,0.8042031683873264,0.17452830188679244,0.841380246433447,0.6933267621591125
resnet18,scratch,gs20,blind,raw,test,1,1,1060,slice_level,0.09245283018867924,0.1830188679245283,0.9760133542542188,0.005064511748979677,0.0063460509167579966,0.8048383254716981,0.19622641509433963,0.9043297548620206,0.8040705746648447
resnet18,scratch,gs20,blind,raw,test,1,1,1060,subject_level,0.09245283018867924,0.1830188679245283,0.976013404580782,0.005064508150208671,0.006346051190443829,0.8042145042719829,0.19245283018867926,0.9043298066505846,0.8040043754426938
resnet18,scratch,gs10,adaptive,gs10,test,1,1,1060,slice_level,0.08396226415094339,0.1811320754716981,0.9499122844552094,0.01007262777607396,0.016843646791113435,0.8193447690459239,0.20943396226415095,0.8200880407443586,0.6642295317296993
resnet18,scratch,gs10,adaptive,gs10,test,1,1,1060,subject_level,0.08396226415094339,0.1811320754716981,0.9499123397300828,0.010072632611922499,0.0168436492793262,0.8195358357066571,0.20943396226415095,0.8200880868817275,0.664263933849897
resnet18,scratch,gs10,blind,raw,test,1,1,1060,slice_level,0.06509433962264151,0.13584905660377358,0.9913981260556095,0.001436908739917683,0.0022293138313370774,0.7179908775364898,0.13773584905660377,0.9538186885838239,0.9227741404052051
resnet18,scratch,gs10,blind,raw,test,1,1,1060,subject_level,0.06509433962264151,0.13584905660377358,0.991398190721026,0.0014369120575347036,0.0022293141396180285,0.718064809540762,0.13867924528301886,0.9538187467264679,0.9228030578304012
resnet18,scratch,gs0,adaptive,gs0,test,1,1,1060,slice_level,0.059433962264150944,0.1330188679245283,0.9610912616522806,0.00842391752971793,0.01920167151135656,0.8127627647739408,0.18490566037735848,0.8106986885644355,0.6166559532382437
resnet18,scratch,gs0,adaptive,gs0,test,1,1,1060,subject_level,0.059433962264150944,0.1330188679245283,0.9610913163086153,0.008423916292640398,0.01920167285694196,0.8130611925952296,0.18679245283018867,0.8106987368385746,0.616505754676883
resnet18,scratch,gs0,blind,raw,test,1,1,1060,slice_level,0.07075471698113207,0.14433962264150943,0.9682856347201005,0.006378378227071942,0.01234928936047374,0.7678937811498755,0.1660377358490566,0.8383975585114282,0.7041460119476015
resnet18,scratch,gs0,blind,raw,test,1,1,1060,subject_level,0.07075471698113207,0.14433962264150943,0.9682856882518193,0.00637837845199513,0.012349290999513611,0.7677637896048416,0.1660377358490566,0.8383976058015283,0.7042780601409527
densenet121,pretrained,raw,adaptive,raw,test,1,1,1060,slice_level,0.2688679245283019,0.3839622641509434,0.8251852889105958,0.017038988392308073,0.011279630204794472,0.8760259945710216,0.39339622641509436,0.7600329112612976,0.6353831984728293
densenet121,pretrained,raw,adaptive,raw,test,1,1,1060,subject_level,0.2688679245283019,0.3839622641509434,0.8251853333891562,0.01703898586192221,0.011279631576518406,0.8763760154859381,0.39339622641509436,0.7600329549526269,0.635330785113798
densenet121,pretrained,gs50,adaptive,gs50,test,1,1,1060,slice_level,0.03018867924528302,0.07924528301886792,0.8963724896592914,0.008269994832434744,0.010079303567016603,0.7826546858312566,0.10660377358490566,0.7838729594113691,0.6899281256333837
densenet121,pretrained,gs50,adaptive,gs50,test,1,1,1060,subject_level,0.03018867924528302,0.07924528301886792,0.8963725395360083,0.008269995057357931,0.010079304562038127,0.7825275320398718,0.10754716981132076,0.7838730002911586,0.6899962427473856
densenet121,pretrained,gs50,blind,raw,test,1,1,1060,slice_level,0.1320754716981132,0.2028301886792453,0.9638274444161721,0.003743994910761995,0.0025732288390775825,0.7545152211641154,0.219811320754717,0.9245026809426974,0.8855674499849666
densenet121,pretrained,gs50,blind,raw,test,1,1,1060,subject_level,0.1320754716981132,0.2028301886792453,0.963827513130206,0.003743991143298599,0.0025732287703266474,0.7550720567817729,0.219811320754717,0.9245027518497323,0.8855015387336038
densenet121,pretrained,gs40,adaptive,gs40,test,1,1,1060,slice_level,0.031132075471698113,0.10377358490566038,0.8920635516913432,0.008429293643753484,0.010587957022351406,0.7889418921324314,0.1311320754716981,0.7788671613864179,0.6791640840543891
densenet121,pretrained,gs40,adaptive,gs40,test,1,1,1060,subject_level,0.031132075471698113,0.10377358490566038,0.8920636103400644,0.008429295499369783,0.010587958740465834,0.7891009309362762,0.1339622641509434,0.7788672091263645,0.6792133797439764
densenet121,pretrained,gs40,blind,raw,test,1,1,1060,slice_level,0.06981132075471698,0.14150943396226415,0.9863791821700222,0.0016502642406607574,0.0020054122171681023,0.6819725947846208,0.1339622641509434,0.9506176169750825,0.9267856323946759
densenet121,pretrained,gs40,blind,raw,test,1,1,1060,subject_level,0.06981132075471698,0.14150943396226415,0.9863792449235916,0.001650261991428879,0.0020054121802666417,0.6823077491990033,0.1339622641509434,0.9506176796724212,0.9266935899821093
densenet121,pretrained,gs30,adaptive,gs30,test,1,1,1060,slice_level,0.035849056603773584,0.09905660377358491,0.9101234429849768,0.006736181085964419,0.007110880484435496,0.7850365922036312,0.13584905660377358,0.8190596312846777,0.7390190388236968
densenet121,pretrained,gs30,adaptive,gs30,test,1,1,1060,subject_level,0.035849056603773584,0.09905660377358491,0.9101234996656202,0.00673618198565717,0.007110881550624123,0.7849052029191883,0.13584905660377358,0.8190596751446994,0.7391110180762016
densenet121,pretrained,gs30,blind,raw,test,1,1,1060,slice_level,0.04905660377358491,0.10566037735849057,0.9888531752914752,0.0014638187750330512,0.0017302677999602033,0.6679026188145247,0.11226415094339623,0.9611220688190101,0.9433083584016224
densenet121,pretrained,gs30,blind,raw,test,1,1,1060,subject_level,0.04905660377358491,0.10566037735849057,0.9888532368641979,0.0014638207993417417,0.0017302679040750383,0.6683077527589889,0.11226415094339623,0.9611221306166559,0.9432952787896373
densenet121,pretrained,gs20,adaptive,gs20,test,1,1,1060,slice_level,0.0660377358490566,0.15754716981132075,0.8787298567452521,0.009222703947211211,0.011755501242565377,0.7967032351370594,0.19245283018867926,0.7668027712489074,0.662667171061039
densenet121,pretrained,gs20,adaptive,gs20,test,1,1,1060,subject_level,0.0660377358490566,0.15754716981132075,0.8787299087025084,0.009222704059672805,0.011755502981327052,0.7964995291918833,0.18867924528301888,0.7668028169083145,0.6626670956130297
densenet121,pretrained,gs20,blind,raw,test,1,1,1060,slice_level,0.08773584905660377,0.14339622641509434,0.9639849692020777,0.003677799566736761,0.00412298481942172,0.636286187255251,0.04339622641509434,0.860341691464748,0.8182908676019255
densenet121,pretrained,gs20,blind,raw,test,1,1,1060,subject_level,0.08773584905660377,0.14339622641509434,0.9639850355544181,0.003677800129044731,0.0041229850105185695,0.6369724021003916,0.04339622641509434,0.8603417537684711,0.8179879670301136
densenet121,pretrained,gs10,adaptive,gs10,test,1,1,1060,slice_level,0.09245283018867924,0.180188679245283,0.8716451674137475,0.010991822379939961,0.013182046727655139,0.8259461018155927,0.20471698113207548,0.7650630066979606,0.6468191146528665
densenet121,pretrained,gs10,adaptive,gs10,test,1,1,1060,subject_level,0.09245283018867924,0.180188679245283,0.8716452188649267,0.010991823785709886,0.013182047779127112,0.8260443956924173,0.2037735849056604,0.7650630498269819,0.6466829477041397
densenet121,pretrained,gs10,blind,raw,test,1,1,1060,slice_level,0.09150943396226414,0.15943396226415094,0.9604877865539407,0.0042835912052190525,0.005741888692795808,0.6781797993058027,0.048113207547169815,0.8295030688902117,0.7191543286498987
densenet121,pretrained,gs10,blind,raw,test,1,1,1060,subject_level,0.09150943396226414,0.15943396226415094,0.9604878474518938,0.004283587831371235,0.005741889441587945,0.6775758810964756,0.048113207547169815,0.8295031207350065,0.7195980583628956
densenet121,pretrained,gs0,adaptive,gs0,test,1,1,1060,slice_level,0.1632075471698113,0.2811320754716981,0.8380942411580176,0.013404775115678896,0.012116703998631323,0.8577117056781773,0.3179245283018868,0.7557151687313926,0.6320742035737297
densenet121,pretrained,gs0,adaptive,gs0,test,1,1,1060,subject_level,0.1632075471698113,0.2811320754716981,0.8380942877171175,0.01340477539683288,0.012116705321372961,0.8576635795656817,0.31981132075471697,0.755715211241875,0.6320244635611211
densenet121,pretrained,gs0,blind,raw,test,1,1,1060,slice_level,0.20849056603773586,0.330188679245283,0.8773503552067955,0.011443016326652383,0.0059464491833493395,0.8420713065147738,0.30660377358490565,0.8223848606617945,0.7357929726792675
densenet121,pretrained,gs0,blind,raw,test,1,1,1060,subject_level,0.20849056603773586,0.330188679245283,0.8773504159360562,0.01144301525826724,0.005946449888650469,0.8420063305446779,0.30660377358490565,0.822384914530898,0.7358681876190428
densenet121,scratch,raw,adaptive,raw,test,1,1,1060,slice_level,0.09622641509433963,0.19245283018867926,0.9410996029961783,0.011230994170566775,0.02323337986204281,0.8223637281950873,0.23679245283018868,0.7957259366534791,0.6261741410285094
densenet121,scratch,raw,adaptive,raw,test,1,1,1060,subject_level,0.09622641509433963,0.19245283018867926,0.9410996561342815,0.011230996307337059,0.02323338261735186,0.8223334255962976,0.23773584905660378,0.7957259809914625,0.6263308603260876
densenet121,scratch,gs50,adaptive,gs50,test,1,1,1060,slice_level,0.05566037735849057,0.1349056603773585,0.964052141837354,0.008637393701751277,0.02088810912649727,0.7833814146493414,0.180188679245283,0.7859369611402728,0.6197664913083866
densenet121,scratch,gs50,adaptive,gs50,test,1,1,1060,subject_level,0.05566037735849057,0.1349056603773585,0.9640521942444568,0.008637393195674104,0.02088811092236835,0.7838598300106799,0.1820754716981132,0.7859370044661018,0.6195186891686242
densenet121,scratch,gs50,blind,raw,test,1,1,1060,slice_level,0.07735849056603773,0.1669811320754717,0.9679076074429278,0.007824480702292245,0.016976646548752094,0.761110855731577,0.18962264150943398,0.802892397737728,0.6634162849872461
densenet121,scratch,gs50,blind,raw,test,1,1,1060,subject_level,0.07735849056603773,0.1669811320754717,0.9679076608059541,0.007824481545754198,0.01697664800723839,0.7615866758632965,0.1877358490566038,0.8028924455901362,0.6629556425740978
densenet121,scratch,gs40,adaptive,gs40,test,1,1,1060,slice_level,0.03962264150943396,0.10566037735849057,0.9395655295196569,0.012299223665921193,0.031009488819026442,0.7617402968138127,0.14245283018867924,0.7243698396210401,0.570436499451129
densenet121,scratch,gs40,adaptive,gs40,test,1,1,1060,subject_level,0.03962264150943396,0.10566037735849057,0.9395655850194535,0.01229922484676793,0.031009492952868624,0.7615802963688145,0.14433962264150943,0.7243698824126765,0.5707058744082192
densenet121,scratch,gs40,blind,raw,test,1,1,1060,slice_level,0.06320754716981132,0.12264150943396226,0.9555664717588784,0.009603709094929245,0.02043154882354978,0.7302954654681381,0.1169811320754717,0.763024952726544,0.6337453768793845
densenet121,scratch,gs40,blind,raw,test,1,1,1060,subject_level,0.06320754716981132,0.12264150943396226,0.9555665287769066,0.009603705833543022,0.020431551035440896,0.7300258579565682,0.11886792452830189,0.7630250005508369,0.6339786820280664
densenet121,scratch,gs30,adaptive,gs30,test,1,1,1060,slice_level,0.05471698113207547,0.1490566037735849,0.950611477584209,0.010607733366624364,0.02871588327359619,0.801330246529014,0.19528301886792454,0.763354348461583,0.5761413871007708
densenet121,scratch,gs30,adaptive,gs30,test,1,1,1060,subject_level,0.05471698113207547,0.1490566037735849,0.9506115343210833,0.010607734097624725,0.028715885356771498,0.8013467185831257,0.19716981132075473,0.7633543967919529,0.5761647428878636
densenet121,scratch,gs30,blind,raw,test,1,1,1060,slice_level,0.07452830188679245,0.14339622641509434,0.9690190624515965,0.006795132441340753,0.014339537462131735,0.7573238496796013,0.1490566037735849,0.8267363632906158,0.6981713978466841
densenet121,scratch,gs30,blind,raw,test,1,1,1060,subject_level,0.07452830188679245,0.14339622641509434,0.9690191158708537,0.006795130135878077,0.01433953764400322,0.7574247570309718,0.1481132075471698,0.8267364115928704,0.6979910697699155
densenet121,scratch,gs20,adaptive,gs20,test,1,1,1060,slice_level,0.06415094339622641,0.15377358490566037,0.9401141045790798,0.012397053894006981,0.03310373139409524,0.7854542208081168,0.19811320754716982,0.7363211325598213,0.5601123534163355
densenet121,scratch,gs20,adaptive,gs20,test,1,1,1060,subject_level,0.06415094339622641,0.15377358490566037,0.9401141619907235,0.012397057717701174,0.03310373710415695,0.7854002153791385,0.19811320754716982,0.7363211747891498,0.5602520091374528
densenet121,scratch,gs20,blind,raw,test,1,1,1060,slice_level,0.07075471698113207,0.14622641509433962,0.9581596631486461,0.00873185767317718,0.019162035179060868,0.7427519112673548,0.15754716981132075,0.7861046422202632,0.6529720086830686
densenet121,scratch,gs20,blind,raw,test,1,1,1060,subject_level,0.07075471698113207,0.14622641509433962,0.9581597165679032,0.008731861609332967,0.019162038084611577,0.7432060564257743,0.15849056603773584,0.7861046846463995,0.6527153423222449
densenet121,scratch,gs10,adaptive,gs10,test,1,1,1060,slice_level,0.07075471698113207,0.15,0.9385960238159827,0.012851312531615203,0.031208913243498723,0.791483363741545,0.18679245283018867,0.7414783336081595,0.5686871234594651
densenet121,scratch,gs10,adaptive,gs10,test,1,1,1060,subject_level,0.07075471698113207,0.15,0.9385960817899344,0.012851311013383685,0.03120891731408126,0.7913209611961551,0.18962264150943398,0.7414783806171057,0.5687960394391474
densenet121,scratch,gs10,blind,raw,test,1,1,1060,slice_level,0.08113207547169811,0.15566037735849056,0.9539988696575165,0.009725716035321073,0.01909063882150529,0.7607121618013527,0.19622641509433963,0.7918422446217177,0.6621328015417423
densenet121,scratch,gs10,blind,raw,test,1,1,1060,subject_level,0.08113207547169811,0.15566037735849056,0.9539989283624685,0.009725713729858398,0.019090641449416444,0.7615059069063723,0.19622641509433963,0.7918422931770108,0.6617308768841456
densenet121,scratch,gs0,adaptive,gs0,test,1,1,1060,slice_level,0.09339622641509433,0.18396226415094338,0.9459645050314237,0.011700059332937565,0.029257739775480247,0.8240437322000712,0.2490566037735849,0.774619165175366,0.5713720679751967
densenet121,scratch,gs0,adaptive,gs0,test,1,1,1060,subject_level,0.09339622641509433,0.18396226415094338,0.9459645598564508,0.011700059445399159,0.02925774327672596,0.8243847054111784,0.2490566037735849,0.7746192116220042,0.5710986690607274
densenet121,scratch,gs0,blind,raw,test,1,1,1060,slice_level,0.1009433962264151,0.19245283018867926,0.9528987162518051,0.009983178073505185,0.020526645706421782,0.7897235070309719,0.22830188679245284,0.7979770870984725,0.6399791789423885
densenet121,scratch,gs0,blind,raw,test,1,1,1060,subject_level,0.1009433962264151,0.19245283018867926,0.9528987744506799,0.0099831833592001,0.020526648635694863,0.7895260252758989,0.22735849056603774,0.7979771345572652,0.6400775176585846
resnet18,pretrained,raw,adaptive,raw,train,3,1,3843,slice_level,0.19385896435076763,0.3018475149622691,0.8736834166541932,0.008898945252410825,0.001162717410018767,0.8564894291189532,0.3232604989927166,0.8068434114735495,0.7201532719375998
resnet18,pretrained,raw,adaptive,raw,train,3,1,3843,subject_level,0.17043976060369503,0.27400468384074944,0.8865891251904003,0.00790727594511105,0.0016838223335183887,0.8699717534758933,0.3749674733281291,0.8326462278011222,0.7419717258840931
resnet18,pretrained,gs50,adaptive,gs50,train,3,1,3843,slice_level,0.008847254748894093,0.027062190996617226,0.9448240712506059,0.0034510841321237938,0.0010259744055895607,0.7575265594666598,0.09003564233689756,0.8522031014323622,0.7801787957578177
resnet18,pretrained,gs50,adaptive,gs50,train,3,1,3843,subject_level,0.010408534998698933,0.0351288056206089,0.9510070568659701,0.003469979642053585,0.0015425535025292703,0.7775291700682982,0.09601873536299765,0.8718097135172578,0.7979966843555193
resnet18,pretrained,gs50,blind,raw,train,3,1,3843,slice_level,0.08196721311475409,0.14702055685662244,0.9852038385841395,0.0012793202683108566,0.0002536228528992275,0.7393634201166915,0.17340771734077173,0.9644435997639592,0.9494314405413583
resnet18,pretrained,gs50,blind,raw,train,3,1,3843,subject_level,0.07285974499089254,0.13635180848295603,0.9858034287552457,0.001163679952271556,0.00040188672667722583,0.7613820354861165,0.19255789747593027,0.9694503414702236,0.954232038169952
resnet18,pretrained,gs40,adaptive,gs40,train,3,1,3843,slice_level,0.00936768149882904,0.032266458495966696,0.9416894913029925,0.0036540364896509754,0.0009837157272534057,0.7632392066996254,0.10150317681698434,0.8532041036471201,0.7866508885373943
resnet18,pretrained,gs40,adaptive,gs40,train,3,1,3843,subject_level,0.011189175123601354,0.04007285974499089,0.9481830679126435,0.003540530975306062,0.0014631000164073012,0.7796231746722397,0.11397345823575332,0.872469132839315,0.8044489530965185
resnet18,pretrained,gs40,blind,raw,train,3,1,3843,slice_level,0.10044236273744471,0.17356232110330472,0.9808153541733937,0.0016238454912529618,0.0002838497808313185,0.7490785609704373,0.19665271966527198,0.9558492057844038,0.9364852007745827
resnet18,pretrained,gs40,blind,raw,train,3,1,3843,subject_level,0.0848295602393963,0.15144418423106948,0.9818396199472305,0.0015087257348526402,0.0004459010418076742,0.7707336972393345,0.21909966172261255,0.9620096774700561,0.9423553763815365
resnet18,pretrained,gs30,adaptive,gs30,train,3,1,3843,slice_level,0.0067655477491543065,0.027842831121519647,0.9400995456703994,0.003678913588577219,0.0009327012868533277,0.7663398365708385,0.10475747714241439,0.8551178869768092,0.7905547306187026
resnet18,pretrained,gs30,adaptive,gs30,train,3,1,3843,subject_level,0.01249024199843872,0.038771792870153525,0.9469575578273661,0.0035273214506972685,0.0013949369345002812,0.7798597670646786,0.11345303148581837,0.8731470926956307,0.8076332598116259
resnet18,pretrained,gs30,blind,raw,train,3,1,3843,slice_level,0.11137132448607859,0.1922976841009628,0.9778782955346367,0.0018130321847626297,0.0003064371711269325,0.7512391707302576,0.19510305284363863,0.9497406522968693,0.9272241682528426
resnet18,pretrained,gs30,blind,raw,train,3,1,3843,subject_level,0.09992193598750976,0.17772573510278428,0.9791455055443284,0.0016668728171553798,0.0004786443555267271,0.7736740410040216,0.22118136872235233,0.9566860653105236,0.9338699719547574
resnet18,pretrained,gs20,adaptive,gs20,train,3,1,3843,slice_level,0.016653655997918293,0.0497007546187874,0.925431468199542,0.004809623998557097,0.001254243359282068,0.7806968946055989,0.1292422129242213,0.826626789869125,0.7509790778169789
resnet18,pretrained,gs20,adaptive,gs20,train,3,1,3843,subject_level,0.01639344262295082,0.05438459536820193,0.9330671272673645,0.0045193041360474424,0.0018225351456119436,0.797010299384866,0.1493624772313297,0.8482807388598491,0.770739108439693
resnet18,pretrained,gs20,blind,raw,train,3,1,3843,slice_level,0.13479052823315119,0.2167577413479053,0.9600395627112368,0.003169500871217099,0.0004266438807587176,0.781804932089874,0.23059042305904232,0.9204541552571128,0.8842260632037559
resnet18,pretrained,gs20,blind,raw,train,3,1,3843,subject_level,0.11423367161072079,0.19854280510018216,0.962804625144763,0.002943949373073017,0.0006451603382304936,0.8062335656430051,0.2568306010928962,0.9320410297557832,0.8948428017336845
resnet18,pretrained,gs10,adaptive,gs10,train,3,1,3843,slice_level,0.026281550871714805,0.07442102524069737,0.9205409276929027,0.004780502577421102,0.0010891000644065515,0.7977930371368802,0.1546567487990082,0.8353949016366802,0.7616131392171335
resnet18,pretrained,gs10,adaptive,gs10,train,3,1,3843,subject_level,0.0312256049960968,0.07676294561540463,0.9294317570819601,0.004748057162051333,0.0016105046036465163,0.813967770985687,0.17928701535258912,0.8565562431185065,0.7805095237279013
resnet18,pretrained,gs10,blind,raw,train,3,1,3843,slice_level,0.07676294561540463,0.13010668748373666,0.9760730615544375,0.0017748814897241923,0.0003924392467257311,0.6142182870443459,0.08089260808926081,0.9223034496124856,0.8974440870982515
resnet18,pretrained,gs10,blind,raw,train,3,1,3843,subject_level,0.06219099661722612,0.10850897736143637,0.977313964667185,0.001638682580943409,0.0006082151771800904,0.6294454292332359,0.08639084048920115,0.9323337287168282,0.9070800572936187
resnet18,pretrained,gs0,adaptive,gs0,train,3,1,3843,slice_level,0.11267239136091595,0.2086911267239136,0.9068474238687526,0.0061094088539492795,0.0010560049284991113,0.8411977261149586,0.267007593367426,0.837500092088391,0.7566976589061787
resnet18,pretrained,gs0,adaptive,gs0,train,3,1,3843,subject_level,0.11085089773614364,0.19177725735102785,0.916151833059637,0.005649572358043312,0.0015460489778801258,0.8584330980443778,0.30470986208691125,0.8594866399029224,0.7755667336701944
resnet18,pretrained,gs0,blind,raw,train,3,1,3843,slice_level,0.1647150663544106,0.26359614884205046,0.9240462574492263,0.005483156298399902,0.0006852984342252971,0.8140541364793141,0.2443824577715791,0.8700566080287873,0.8100612272478053
resnet18,pretrained,gs0,blind,raw,train,3,1,3843,subject_level,0.14077543585740307,0.2388758782201405,0.931088678653185,0.00497355699663264,0.0010131433420573928,0.8414251424080834,0.3065313557116836,0.8896280412031219,0.826754109205537
resnet18,scratch,raw,adaptive,raw,train,3,1,3843,slice_level,0.05334374186833203,0.11449388498568827,0.9783254910998129,0.004363044549672516,0.0031435689460856957,0.8133776650751028,0.2047109871377654,0.828668806130953,0.640524787312185
resnet18,scratch,raw,adaptive,raw,train,3,1,3843,subject_level,0.04527712724434036,0.10850897736143637,0.9763956175568884,0.005062997480745338,0.004750033268881193,0.8403633316087339,0.23132969034608378,0.8545701325311966,0.661231933752688
resnet18,scratch,gs50,adaptive,gs50,train,3,1,3843,slice_level,0.02498048399687744,0.06947697111631537,0.9542345104662975,0.006341693381483965,0.0030146179836902077,0.789997034442565,0.14768324810165814,0.8028053310921298,0.6722153074059547
resnet18,scratch,gs50,adaptive,gs50,train,3,1,3843,subject_level,0.029404111371324485,0.07624251886546969,0.952671983807837,0.006655744686742143,0.004150393275319153,0.8163852564307,0.1725214676034348,0.8296308920016179,0.6943515545572274
resnet18,scratch,gs50,blind,raw,train,3,1,3843,slice_level,0.06843611761644548,0.13192818110850899,0.9768943876268464,0.0037319441031516297,0.0012157391397803034,0.7508410628157829,0.16101038276770493,0.8847327011233427,0.8033325435904796
resnet18,scratch,gs50,blind,raw,train,3,1,3843,subject_level,0.059068436117616446,0.12438199323445225,0.9754380351734633,0.003955965376508257,0.0017508590527623067,0.780278915153309,0.18371064272703616,0.9025276529813787,0.8180275734097517
resnet18,scratch,gs40,adaptive,gs40,train,3,1,3843,slice_level,0.03981264637002342,0.09549830861306272,0.9699661271385374,0.005197218579300487,0.0031632766490615567,0.8004704131989192,0.1639547497288083,0.825837507061158,0.6652995774259239
resnet18,scratch,gs40,adaptive,gs40,train,3,1,3843,subject_level,0.03825136612021858,0.09575852198803018,0.9677839024501823,0.005561256746807788,0.004639037169830889,0.8280012457469875,0.19489981785063754,0.8526257310269123,0.6875102014069039
resnet18,scratch,gs40,blind,raw,train,3,1,3843,slice_level,0.039032006245121,0.08222742648972158,0.9965856367338768,0.000662915895235219,0.00035398049752494295,0.7255609043860409,0.1289322795598946,0.9611718600782408,0.9299489907834668
resnet18,scratch,gs40,blind,raw,train,3,1,3843,subject_level,0.028623471246422068,0.0702576112412178,0.9961924200376867,0.0007242423744211586,0.000559357515016848,0.7565719567849436,0.1472807702315899,0.9683849454980762,0.936307938949751
resnet18,scratch,gs30,adaptive,gs30,train,3,1,3843,slice_level,0.039552432995055946,0.09445745511319281,0.9740634015876428,0.004167489185948686,0.001861309867140561,0.809135828579187,0.1678289167828917,0.8627608118917376,0.7378728356892293
resnet18,scratch,gs30,adaptive,gs30,train,3,1,3843,subject_level,0.03747072599531616,0.09211553473848556,0.9728122565419358,0.004561947343127975,0.002717792012727781,0.8366918988324525,0.1988030184751496,0.8833848770989933,0.7548502782638608
resnet18,scratch,gs30,blind,raw,train,3,1,3843,slice_level,0.07390059849076243,0.13973458235753317,0.9774286552794489,0.003982688916588773,0.001625603230369226,0.8054233440350268,0.20223152022315202,0.8781229522770253,0.7600819042144717
resnet18,scratch,gs30,blind,raw,train,3,1,3843,subject_level,0.06453291699193339,0.1306271142336716,0.97605663983114,0.004218571126507559,0.002386029778542048,0.8333435835600128,0.2388758782201405,0.8968207534948365,0.7756755982138296
resnet18,scratch,gs20,adaptive,gs20,train,3,1,3843,slice_level,0.04709862086911267,0.10252406973718449,0.9698801926421275,0.005010965247033879,0.0026917106961881617,0.809552362628972,0.17418255075158842,0.8413728091322542,0.6892429223231876
resnet18,scratch,gs20,adaptive,gs20,train,3,1,3843,subject_level,0.047619047619047616,0.11423367161072079,0.9680363334717305,0.005455069079114967,0.0039010865905477476,0.8384739872279449,0.20556856622430392,0.8665397697722822,0.7096840452959365
resnet18,scratch,gs20,blind,raw,train,3,1,3843,slice_level,0.06323185011709602,0.12750455373406194,0.9819106138096854,0.003032428660555305,0.0011497125298382423,0.7957621474543264,0.1768169843483651,0.9020817653441566,0.8047160143291007
resnet18,scratch,gs20,blind,raw,train,3,1,3843,subject_level,0.05880822274264897,0.12125943273484258,0.9809258111342768,0.0033199455382580127,0.0017361551801266448,0.8259204447204346,0.20895134009888108,0.9182645325204093,0.8185070112987852
resnet18,scratch,gs10,adaptive,gs10,train,3,1,3843,slice_level,0.05932864949258392,0.12620348685922456,0.9614948978375681,0.006315166181553909,0.0035136074445474793,0.827832398996745,0.22516658918332558,0.8206980224128991,0.6594370410958368
resnet18,scratch,gs10,adaptive,gs10,train,3,1,3843,subject_level,0.058287795992714025,0.12958626073380172,0.9595706840216601,0.006816885339819823,0.005003539700426536,0.8548945279287228,0.2646370023419204,0.8458510277065299,0.6784809345351186
resnet18,scratch,gs10,blind,raw,train,3,1,3843,slice_level,0.0507416081186573,0.0975800156128025,0.9933068061321625,0.0009737446411742291,0.00037973160264792317,0.7079330883262909,0.13621571362157137,0.9523644201537167,0.923426387542832
resnet18,scratch,gs10,blind,raw,train,3,1,3843,subject_level,0.03590944574551132,0.07650273224043716,0.9930086664597628,0.0010202839726307354,0.0005974494013620283,0.7320622721143956,0.1423367161072079,0.9586554956008083,0.9290103005383619
resnet18,scratch,gs0,adaptive,gs0,train,3,1,3843,slice_level,0.04137392661982826,0.10070257611241218,0.972275397909702,0.005161800624615135,0.0039007662930711233,0.819661062401248,0.18596001859600186,0.8117880063584918,0.6121299003915642
